sequence,frame,event_type,count
02,1070,id_switch,7
02,1071,id_switch,8
02,1072,id_switch,7
02,1073,id_switch,8
02,1074,id_switch,8
02,1075,id_switch,8
02,1076,id_switch,7
02,1077,id_switch,7
02,1078,id_switch,7
02,1079,id_switch,7
02,1080,id_switch,7
02,1081,id_switch,7
02,1082,id_switch,8
02,1083,id_switch,7
02,1084,id_switch,9
02,1085,id_switch,8
02,1086,id_switch,9
02,1087,fragmented_gt_track,2
02,1087,id_switch,7
02,1087,wrong_division_parent,2
02,1088,id_switch,8
02,1089,id_switch,8
02,1090,id_switch,8
02,1091,id_switch,8
02,1092,id_switch,8
02,1093,id_switch,10
02,1094,id_switch,10
02,1095,id_switch,9
02,1096,id_switch,11
02,1097,id_switch,8
02,1098,id_switch,8
02,1099,id_switch,8
02,1100,id_switch,8
02,1101,id_switch,8
02,1102,id_switch,8
02,1103,id_switch,8
02,1104,id_switch,8
02,1105,id_switch,12
02,1106,id_switch,8
02,1107,id_switch,8
02,1108,id_switch,7
02,1109,id_switch,10
02,1110,id_switch,8
02,1111,id_switch,7
02,1112,id_switch,7
02,1113,id_switch,7
02,1114,id_switch,7
02,1115,id_switch,6
02,1116,id_switch,6
02,1117,id_switch,6
02,1118,id_switch,7
02,1119,id_switch,8
02,1120,id_switch,8
02,1121,id_switch,7
02,1122,id_switch,7
02,1123,fragmented_gt_track,2
02,1123,id_switch,7
02,1124,id_switch,7
02,1125,id_switch,7
02,1126,fragmented_gt_track,2
02,1126,id_switch,7
02,1127,id_switch,7
02,1128,id_switch,7
02,1129,id_switch,8
02,1130,id_switch,8
02,1131,id_switch,8
02,1132,id_switch,7
02,1133,id_switch,7
02,1134,id_switch,7
02,1135,id_switch,7
02,1136,id_switch,7
02,1137,id_switch,7
02,1138,fragmented_gt_track,2
02,1138,id_switch,9
02,1139,id_switch,8
02,1140,id_switch,8
02,1141,id_switch,8
02,1142,id_switch,12
02,1143,id_switch,10
02,1144,id_switch,9
02,1145,fragmented_gt_track,2
02,1145,id_switch,10
02,1146,id_switch,9
02,1147,id_switch,9
02,1148,id_switch,9
02,1149,id_switch,10
02,1150,id_switch,9
02,1151,id_switch,9
02,1152,id_switch,9
02,1153,id_switch,19
02,1154,id_switch,13
02,1155,id_switch,13
02,1156,id_switch,13
02,1157,id_switch,14
02,1158,id_switch,12
02,1159,id_switch,12
02,1160,id_switch,13
02,1161,id_switch,15
02,1162,id_switch,14
02,1163,id_switch,13
02,1164,id_switch,13
02,1165,id_switch,14
02,1166,id_switch,13
02,1167,id_switch,13
02,1168,id_switch,13
02,1169,id_switch,13
02,1170,id_switch,13
02,1171,id_switch,13
02,1172,id_switch,13
02,1173,id_switch,13
02,1174,id_switch,13
02,1175,id_switch,13
02,1176,id_switch,13
02,1177,id_switch,13
02,1178,id_switch,13
02,1179,id_switch,13
02,1180,id_switch,13
02,1181,id_switch,13
02,1182,id_switch,13
02,1183,id_switch,13
02,1184,id_switch,13
02,1185,id_switch,13
02,1186,id_switch,14
02,1187,id_switch,13
02,1188,id_switch,13
02,1189,id_switch,13
02,1190,id_switch,15
02,1191,fragmented_gt_track,2
02,1191,id_switch,14
02,1191,wrong_division_parent,2
02,1192,id_switch,15
02,1193,id_switch,15
02,1193,missed_gt_object,1
02,1194,id_switch,13
02,1194,one_gt_to_many_results_split,1
02,1195,id_switch,13
02,1196,id_switch,12
02,1197,id_switch,14
02,1198,id_switch,12
02,1199,id_switch,12
02,1200,id_switch,13
02,1201,fragmented_gt_track,4
02,1201,id_switch,12
02,1201,wrong_division_parent,4
02,1202,id_switch,10
02,1203,id_switch,10
02,1204,id_switch,11
02,1205,id_switch,10
02,1206,id_switch,10
02,1207,id_switch,12
02,1208,id_switch,9
02,1209,fragmented_gt_track,2
02,1209,id_switch,9
02,1210,id_switch,9
02,1211,id_switch,9
02,1212,id_switch,9
02,1213,fragmented_gt_track,2
02,1213,id_switch,9
02,1213,wrong_division_parent,2
02,1214,id_switch,8
02,1215,id_switch,8
02,1216,id_switch,8
02,1217,fragmented_gt_track,2
02,1217,id_switch,7
02,1218,id_switch,8
02,1219,id_switch,7
02,1220,id_switch,6
02,1221,fragmented_gt_track,2
02,1221,id_switch,6
02,1222,id_switch,6
02,1223,fragmented_gt_track,2
02,1223,id_switch,8
02,1223,wrong_division_parent,2
02,1224,id_switch,6
02,1225,id_switch,7
02,1226,fragmented_gt_track,2
02,1226,id_switch,6
02,1226,wrong_division_parent,2
02,1227,id_switch,5
02,1228,id_switch,7
02,1229,id_switch,8
02,1230,fragmented_gt_track,2
02,1230,id_switch,6
02,1231,fragmented_gt_track,2
02,1231,id_switch,9
02,1232,id_switch,8
02,1233,id_switch,6
02,1234,id_switch,6
02,1235,fragmented_gt_track,2
02,1235,id_switch,6
02,1236,id_switch,8
02,1237,id_switch,8
02,1238,id_switch,8
02,1239,id_switch,7
02,1240,id_switch,8
02,1241,id_switch,7
02,1242,id_switch,7
02,1243,id_switch,9
02,1244,id_switch,8
02,1245,id_switch,8
02,1246,id_switch,8
02,1247,fragmented_gt_track,2
02,1247,id_switch,8
02,1247,wrong_division_parent,2
02,1248,id_switch,8
02,1249,id_switch,8
02,1250,id_switch,8
02,1251,id_switch,7
02,1252,id_switch,9
02,1253,id_switch,7
02,1254,id_switch,10
02,1255,id_switch,8
02,1256,id_switch,12
02,1257,id_switch,11
02,1258,id_switch,8
02,1259,fragmented_gt_track,2
02,1259,id_switch,8
02,1260,id_switch,10
02,1261,id_switch,8
02,1262,id_switch,8
02,1263,fragmented_gt_track,2
02,1263,id_switch,9
02,1263,wrong_division_parent,2
02,1264,id_switch,8
02,1265,id_switch,8
02,1266,id_switch,8
02,1267,id_switch,8
02,1268,id_switch,8
02,1269,id_switch,8
02,1270,id_switch,10
02,1271,id_switch,10
02,1272,id_switch,11
02,1273,id_switch,17
02,1274,id_switch,14
02,1275,id_switch,18
02,1276,fragmented_gt_track,2
02,1276,id_switch,13
02,1276,wrong_division_parent,2
02,1277,id_switch,15
02,1278,id_switch,16
02,1279,id_switch,18
02,1280,id_switch,19
02,1281,fragmented_gt_track,2
02,1281,id_switch,15
02,1282,id_switch,18
02,1283,id_switch,20
02,1284,id_switch,20
02,1285,fragmented_gt_track,2
02,1285,id_switch,18
02,1285,wrong_division_parent,2
02,1286,fragmented_gt_track,2
02,1286,id_switch,19
02,1287,id_switch,19
02,1288,id_switch,20
02,1289,id_switch,17
02,1290,id_switch,16
02,1291,id_switch,17
02,1292,id_switch,19
02,1293,id_switch,22
02,1294,id_switch,19
02,1295,id_switch,19
02,1296,id_switch,18
02,1297,id_switch,21
02,1298,id_switch,22
02,1299,id_switch,17
02,1300,id_switch,17
02,1301,id_switch,16
02,1302,id_switch,16
02,1303,fragmented_gt_track,2
02,1303,id_switch,16
02,1304,id_switch,16
02,1305,id_switch,22
02,1306,id_switch,22
02,1307,fragmented_gt_track,2
02,1307,id_switch,18
02,1307,wrong_division_parent,2
02,1308,id_switch,19
02,1309,id_switch,27
02,1310,id_switch,23
02,1311,fragmented_gt_track,2
02,1311,id_switch,20
02,1312,id_switch,18
02,1313,id_switch,17
02,1314,fragmented_gt_track,2
02,1314,id_switch,16
02,1315,id_switch,17
02,1316,id_switch,18
02,1317,id_switch,15
02,1318,id_switch,17
02,1319,id_switch,16
02,1320,id_switch,15
02,1321,id_switch,16
02,1322,id_switch,23
02,1323,id_switch,17
02,1324,id_switch,18
02,1325,id_switch,20
02,1326,id_switch,17
02,1327,id_switch,16
02,1328,id_switch,17
02,1329,id_switch,16
02,1330,id_switch,20
02,1331,id_switch,15
02,1332,id_switch,17
02,1333,id_switch,19
02,1334,id_switch,20
02,1335,id_switch,21
02,1336,id_switch,20
02,1337,id_switch,17
02,1338,id_switch,16
02,1339,id_switch,14
02,1340,id_switch,22
02,1341,id_switch,20
02,1342,id_switch,21
02,1343,id_switch,18
02,1344,fragmented_gt_track,2
02,1344,id_switch,20
02,1345,id_switch,23
02,1346,id_switch,19
02,1347,id_switch,18
02,1348,id_switch,18
02,1349,id_switch,20
02,1350,id_switch,17
02,1351,id_switch,19
02,1352,id_switch,17
02,1353,id_switch,20
02,1354,id_switch,20
02,1355,id_switch,19
02,1356,id_switch,18
02,1357,fragmented_gt_track,2
02,1357,id_switch,19
02,1358,id_switch,18
02,1359,id_switch,18
02,1360,id_switch,18
02,1361,id_switch,19
02,1362,id_switch,18
02,1363,id_switch,18
02,1364,id_switch,19
02,1365,id_switch,18
02,1366,id_switch,19
02,1367,id_switch,18
02,1368,id_switch,23
02,1369,id_switch,21
02,1370,id_switch,18
02,1371,id_switch,18
02,1372,id_switch,18
02,1373,id_switch,22
02,1374,id_switch,18
02,1375,id_switch,18
02,1376,id_switch,18
02,1377,id_switch,18
02,1378,id_switch,17
02,1379,id_switch,18
02,1380,id_switch,17
02,1381,id_switch,18
02,1382,id_switch,17
02,1383,id_switch,16
02,1384,id_switch,17
02,1385,id_switch,16
02,1386,id_switch,16
02,1387,id_switch,16
02,1388,id_switch,17
02,1389,id_switch,16
02,1390,id_switch,14
02,1391,id_switch,14
02,1392,id_switch,15
02,1393,id_switch,18
02,1394,id_switch,19
02,1395,id_switch,16
02,1396,id_switch,16
02,1397,fragmented_gt_track,2
02,1397,id_switch,16
02,1397,wrong_division_parent,2
02,1398,id_switch,15
02,1399,fragmented_gt_track,2
02,1399,id_switch,15
02,1399,wrong_division_parent,2
02,1400,id_switch,14
02,1401,id_switch,16
02,1402,id_switch,13
02,1403,id_switch,13
02,1404,id_switch,14
02,1405,id_switch,13
02,1406,id_switch,13
02,1407,id_switch,13
02,1408,id_switch,13
02,1409,id_switch,14
02,1410,fragmented_gt_track,2
02,1410,id_switch,17
02,1410,wrong_division_parent,2
02,1411,fragmented_gt_track,2
02,1411,id_switch,13
02,1411,wrong_division_parent,2
02,1412,id_switch,14
02,1413,id_switch,13
02,1414,id_switch,13
02,1415,id_switch,13
02,1416,id_switch,15
02,1417,id_switch,13
02,1418,id_switch,13
02,1419,id_switch,14
02,1420,id_switch,14
02,1421,id_switch,15
02,1422,id_switch,15
02,1423,fragmented_gt_track,2
02,1423,id_switch,15
02,1423,wrong_division_parent,2
02,1424,id_switch,14
02,1425,id_switch,18
02,1426,fragmented_gt_track,2
02,1426,id_switch,14
02,1427,id_switch,14
02,1428,id_switch,14
02,1429,id_switch,16
02,1430,id_switch,14
02,1431,id_switch,13
02,1432,id_switch,13
02,1433,fragmented_gt_track,2
02,1433,id_switch,14
02,1433,wrong_division_parent,2
02,1434,fragmented_gt_track,2
02,1434,id_switch,13
02,1435,id_switch,14
02,1436,id_switch,13
02,1437,id_switch,13
02,1438,id_switch,13
02,1439,id_switch,15
02,1440,fragmented_gt_track,2
02,1440,id_switch,14
02,1440,wrong_division_parent,2
02,1441,id_switch,12
02,1442,fragmented_gt_track,2
02,1442,id_switch,14
02,1443,id_switch,14
02,1444,fragmented_gt_track,2
02,1444,id_switch,14
02,1444,wrong_division_parent,2
02,1445,id_switch,14
02,1446,id_switch,13
02,1447,fragmented_gt_track,2
02,1447,id_switch,12
02,1448,id_switch,13
02,1449,id_switch,15
02,1450,id_switch,24
02,1451,id_switch,22
02,1452,id_switch,17
02,1453,id_switch,17
02,1454,id_switch,17
02,1455,id_switch,17
02,1456,id_switch,17
02,1457,id_switch,17
02,1458,id_switch,16
02,1459,id_switch,15
02,1460,id_switch,15
02,1461,id_switch,15
02,1462,id_switch,14
02,1463,id_switch,14
02,1464,id_switch,19
02,1465,id_switch,16
02,1466,id_switch,15
02,1467,id_switch,15
02,1468,fragmented_gt_track,4
02,1468,id_switch,14
02,1469,id_switch,17
02,1470,id_switch,18
02,1471,id_switch,17
02,1472,id_switch,17
02,1473,id_switch,15
02,1474,id_switch,16
02,1475,id_switch,15
02,1476,fragmented_gt_track,2
02,1476,id_switch,15
02,1476,wrong_division_parent,2
02,1477,id_switch,14
02,1478,id_switch,15
02,1479,id_switch,14
02,1480,fragmented_gt_track,2
02,1480,id_switch,14
02,1480,wrong_division_parent,2
02,1481,id_switch,13
02,1482,id_switch,13
02,1483,id_switch,17
02,1484,id_switch,13
02,1485,id_switch,13
02,1486,id_switch,14
02,1487,id_switch,16
02,1488,id_switch,14
02,1489,id_switch,13
02,1490,fragmented_gt_track,2
02,1490,id_switch,13
02,1491,fragmented_gt_track,2
02,1491,id_switch,13
02,1492,id_switch,14
02,1493,id_switch,19
02,1494,id_switch,14
02,1495,id_switch,17
02,1496,fragmented_gt_track,2
02,1496,id_switch,17
02,1497,id_switch,16
02,1498,id_switch,15
02,1499,fragmented_gt_track,2
02,1499,id_switch,14
02,1499,wrong_division_parent,2
02,1500,id_switch,15
02,1501,id_switch,13
02,1502,id_switch,14
02,1503,id_switch,13
02,1504,id_switch,13
02,1505,id_switch,14
02,1506,fragmented_gt_track,2
02,1506,id_switch,12
02,1507,id_switch,12
02,1508,id_switch,14
02,1509,id_switch,12
02,1510,fragmented_gt_track,4
02,1510,id_switch,13
02,1510,wrong_division_parent,2
02,1511,id_switch,14
02,1512,id_switch,13
02,1513,id_switch,14
02,1514,id_switch,13
02,1515,id_switch,12
02,1516,id_switch,12
02,1517,id_switch,12
02,1518,id_switch,12
02,1519,id_switch,20
02,1520,id_switch,15
02,1521,id_switch,14
02,1522,id_switch,16
02,1523,id_switch,16
02,1524,id_switch,14
02,1525,id_switch,19
02,1526,id_switch,18
02,1527,fragmented_gt_track,4
02,1527,id_switch,17
02,1527,wrong_division_parent,2
02,1528,fragmented_gt_track,2
02,1528,id_switch,16
02,1528,wrong_division_parent,2
02,1529,fragmented_gt_track,2
02,1529,id_switch,14
02,1530,id_switch,16
02,1531,id_switch,13
02,1532,id_switch,14
02,1533,id_switch,13
02,1534,id_switch,13
02,1535,id_switch,14
02,1536,id_switch,13
02,1537,id_switch,13
02,1538,fragmented_gt_track,2
02,1538,id_switch,12
02,1539,id_switch,12
02,1540,id_switch,12
02,1541,fragmented_gt_track,4
02,1541,id_switch,12
02,1541,wrong_division_parent,2
02,1542,id_switch,14
02,1543,id_switch,13
02,1544,fragmented_gt_track,2
02,1544,id_switch,12
02,1544,wrong_division_parent,2
02,1545,id_switch,11
02,1546,id_switch,11
02,1547,id_switch,15
02,1548,id_switch,11
02,1549,id_switch,13
02,1550,id_switch,13
02,1551,id_switch,13
02,1552,id_switch,13
02,1553,id_switch,14
02,1554,id_switch,13
02,1555,id_switch,14
02,1556,id_switch,16
02,1557,fragmented_gt_track,2
02,1557,id_switch,13
02,1558,id_switch,13
02,1559,id_switch,14
02,1560,id_switch,15
02,1561,fragmented_gt_track,2
02,1561,id_switch,14
02,1562,fragmented_gt_track,2
02,1562,id_switch,14
02,1562,missed_gt_object,1
02,1563,division_missing_result_mapping,2
02,1563,fragmented_gt_track,4
02,1563,id_switch,15
02,1563,wrong_division_parent,2
02,1564,id_switch,13
02,1565,id_switch,15
02,1566,id_switch,14
02,1567,id_switch,13
02,1568,id_switch,14
02,1569,fragmented_gt_track,2
02,1569,id_switch,16
02,1570,fragmented_gt_track,2
02,1570,id_switch,16
02,1571,id_switch,15
02,1572,fragmented_gt_track,2
02,1572,id_switch,14
02,1573,id_switch,14
02,1574,id_switch,15
02,1575,id_switch,21
02,1576,id_switch,17
02,1577,fragmented_gt_track,4
02,1577,id_switch,15
02,1577,wrong_division_parent,2
02,1578,id_switch,16
02,1579,fragmented_gt_track,2
02,1579,id_switch,16
02,1579,wrong_division_parent,2
02,1580,id_switch,17
02,1581,id_switch,14
02,1582,id_switch,16
02,1583,fragmented_gt_track,2
02,1583,id_switch,15
02,1583,wrong_division_parent,2
02,1584,id_switch,15
02,1585,id_switch,15
02,1586,fragmented_gt_track,2
02,1586,id_switch,20
02,1587,id_switch,20
02,1588,id_switch,16
02,1589,fragmented_gt_track,2
02,1589,id_switch,15
02,1589,wrong_division_parent,2
02,1590,fragmented_gt_track,2
02,1590,id_switch,17
02,1591,fragmented_gt_track,2
02,1591,id_switch,16
02,1592,id_switch,18
02,1593,fragmented_gt_track,2
02,1593,id_switch,16
02,1593,wrong_division_parent,2
02,1594,id_switch,15
02,1595,id_switch,14
02,1596,fragmented_gt_track,2
02,1596,id_switch,17
02,1597,id_switch,14
02,1598,id_switch,13
02,1599,id_switch,22
02,1600,id_switch,16
02,1601,id_switch,23
02,1602,id_switch,19
02,1603,id_switch,18
02,1604,id_switch,16
02,1605,id_switch,18
02,1606,fragmented_gt_track,2
02,1606,id_switch,18
02,1607,id_switch,20
02,1608,id_switch,20
02,1609,fragmented_gt_track,2
02,1609,id_switch,19
02,1610,id_switch,26
02,1611,id_switch,19
02,1612,id_switch,24
02,1613,id_switch,19
02,1614,id_switch,21
02,1615,id_switch,21
02,1616,id_switch,23
02,1617,fragmented_gt_track,1
02,1617,id_switch,20
02,1618,id_switch,19
02,1619,id_switch,20
02,1620,id_switch,21
02,1621,id_switch,22
02,1622,id_switch,22
02,1623,id_switch,19
02,1624,id_switch,21
02,1625,id_switch,18
02,1626,id_switch,18
02,1627,id_switch,21
02,1628,id_switch,18
02,1629,id_switch,23
02,1630,id_switch,19
02,1631,id_switch,19
02,1632,id_switch,25
02,1633,id_switch,26
02,1634,id_switch,19
02,1635,id_switch,19
02,1636,id_switch,19
02,1637,id_switch,19
02,1638,id_switch,19
02,1639,id_switch,19
02,1640,id_switch,18
02,1641,id_switch,21
02,1642,fragmented_gt_track,2
02,1642,id_switch,23
02,1642,wrong_division_parent,2
02,1643,id_switch,19
02,1644,id_switch,21
02,1645,id_switch,25
02,1646,id_switch,24
02,1647,id_switch,24
02,1648,id_switch,24
02,1649,id_switch,26
02,1650,fragmented_gt_track,4
02,1650,id_switch,25
02,1651,id_switch,24
02,1652,id_switch,25
02,1653,id_switch,23
02,1654,id_switch,25
02,1655,id_switch,24
02,1656,id_switch,23
02,1657,id_switch,24
02,1658,id_switch,32
02,1659,id_switch,28
02,1660,id_switch,24
02,1661,fragmented_gt_track,5
02,1661,id_switch,26
02,1661,wrong_division_parent,2
02,1662,id_switch,22
02,1663,id_switch,25
02,1664,fragmented_gt_track,2
02,1664,id_switch,25
02,1664,wrong_division_parent,2
02,1665,fragmented_gt_track,2
02,1665,id_switch,21
02,1665,wrong_division_parent,2
02,1666,id_switch,21
02,1667,fragmented_gt_track,2
02,1667,id_switch,22
02,1668,id_switch,23
02,1669,fragmented_gt_track,2
02,1669,id_switch,23
02,1669,wrong_division_parent,2
02,1670,id_switch,24
02,1671,id_switch,23
02,1672,fragmented_gt_track,4
02,1672,id_switch,28
02,1672,wrong_division_parent,4
02,1673,id_switch,23
02,1674,id_switch,24
02,1675,id_switch,23
02,1676,id_switch,23
02,1677,fragmented_gt_track,1
02,1677,id_switch,21
02,1677,wrong_division_parent,2
02,1678,id_switch,21
02,1679,id_switch,22
02,1680,id_switch,23
02,1681,fragmented_gt_track,1
02,1681,id_switch,21
02,1682,fragmented_gt_track,2
02,1682,id_switch,27
02,1682,wrong_division_parent,2
02,1683,id_switch,24
02,1684,id_switch,23
02,1685,id_switch,21
02,1686,id_switch,22
02,1687,id_switch,22
02,1688,id_switch,24
02,1689,id_switch,29
02,1690,fragmented_gt_track,2
02,1690,id_switch,28
02,1690,wrong_division_parent,2
02,1691,id_switch,27
02,1692,fragmented_gt_track,2
02,1692,id_switch,23
02,1692,wrong_division_parent,2
02,1693,fragmented_gt_track,2
02,1693,id_switch,24
02,1693,wrong_division_parent,2
02,1694,id_switch,29
02,1695,fragmented_gt_track,2
02,1695,id_switch,26
02,1695,wrong_division_parent,2
02,1696,id_switch,29
02,1697,fragmented_gt_track,2
02,1697,id_switch,26
02,1698,id_switch,29
02,1699,id_switch,27
02,1700,id_switch,26
02,1701,fragmented_gt_track,2
02,1701,id_switch,27
02,1701,wrong_division_parent,2
02,1702,fragmented_gt_track,2
02,1702,id_switch,31
02,1702,wrong_division_parent,2
02,1703,id_switch,29
02,1704,id_switch,33
02,1705,fragmented_gt_track,4
02,1705,id_switch,27
02,1706,fragmented_gt_track,2
02,1706,id_switch,25
02,1707,fragmented_gt_track,1
02,1707,id_switch,25
02,1708,fragmented_gt_track,1
02,1708,id_switch,24
02,1708,wrong_division_parent,2
02,1709,fragmented_gt_track,4
02,1709,id_switch,21
02,1710,fragmented_gt_track,3
02,1710,id_switch,32
02,1711,id_switch,26
02,1712,id_switch,28
02,1713,id_switch,26
02,1714,fragmented_gt_track,2
02,1714,id_switch,29
02,1714,wrong_division_parent,2
02,1715,id_switch,24
02,1716,id_switch,26
02,1717,id_switch,26
02,1718,fragmented_gt_track,3
02,1718,id_switch,25
02,1719,id_switch,24
02,1720,fragmented_gt_track,1
02,1720,id_switch,24
02,1720,wrong_division_parent,2
02,1721,id_switch,23
02,1722,fragmented_gt_track,1
02,1722,id_switch,24
02,1723,fragmented_gt_track,2
02,1723,id_switch,24
02,1723,wrong_division_parent,2
02,1724,id_switch,23
02,1725,id_switch,26
02,1726,id_switch,24
02,1727,fragmented_gt_track,1
02,1727,id_switch,27
02,1728,id_switch,24
02,1729,id_switch,26
02,1730,id_switch,24
02,1731,id_switch,24
02,1732,id_switch,28
02,1733,id_switch,31
02,1734,id_switch,25
02,1735,id_switch,29
02,1736,id_switch,27
02,1737,id_switch,28
02,1738,fragmented_gt_track,2
02,1738,id_switch,30
02,1738,wrong_division_parent,2
02,1739,id_switch,33
02,1740,id_switch,30
02,1741,id_switch,31
02,1742,id_switch,27
02,1743,id_switch,30
02,1744,fragmented_gt_track,2
02,1744,id_switch,26
02,1744,wrong_division_parent,2
02,1745,fragmented_gt_track,1
02,1745,id_switch,38
02,1746,id_switch,33
02,1747,id_switch,37
02,1748,id_switch,30
02,1749,id_switch,31
02,1750,id_switch,35
02,1751,id_switch,31
02,1752,id_switch,34
02,1753,id_switch,37
02,1754,id_switch,36
02,1755,id_switch,32
02,1756,id_switch,32
02,1757,id_switch,35
02,1758,fragmented_gt_track,2
02,1758,id_switch,32
02,1759,id_switch,38
02,1760,fragmented_gt_track,1
02,1760,id_switch,35
02,1760,wrong_division_parent,1
02,1761,id_switch,36
02,1762,id_switch,37
02,1763,id_switch,64
